town,tornado_EF,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,masonry_leaves,structural_wall_system_u,foundation_type_u,wall_anchorage_type_u,wall_substrate_u,wall_cladding_u,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,r2wall_attachment_u,roof_substrate_type_u,roof_cover_u,repla,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,hazards_present_u,foundation_failure_u,foundatio_failure_per_u,risk_category_16,building_low_rise,r2wall_attachment_o,foundation_failure_o,national_register_listing_year,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,single_unit,multiple_unit,sub_national_heritage _list,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,parking / storage facility,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,building_in_use_during_tornado,building_use_during_tornado
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.7414408,-88.6384509,19.0,yes,business,2.0,1900.0,72.0,row_end,right_on_street,6.6,3.0,e,30.0,5.72,0.2,flat,0.0,masonry_un,wall_diaphragm_wood,roof_diaphragm_wood,no,double_leaf,masonry_block_unreinforced,slab_on_grade,un,un,brick_veneer,not_applicable,no,40.0,0.0,0.0,10.0,0.0,10.0,40.0,0.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,un,asphalt,3,0,0.3,un,no,un,wind,0.0,0.0,3,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.7413529,-88.6382621,19.0,yes,business,2.0,1900.0,100.0,row_middle,right_on_street,6.6,3.0,e,43.0,5.81,0.25,flat,0.0,masonry_un,wall_diaphragm_wood,roof_diaphragm_wood,no,double_leaf,masonry_block_unreinforced,slab_on_grade,un,un,brick_veneer,not_applicable,no,20.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,un,asphalt,3,0,0.3,un,no,un,wind,0.0,0.0,3,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.74180274,-88.63834139,14.0,yes,business,1.0,1910.0,795.0,isolated,right_on_street,5.0,2.5,s,31.09,38.0,0.2,flat,0.0,steel_frame_masonry_shear_wall,wall_diaphragm_concrete,roof_diaphragm_steel,no,double_leaf,masonry_block_unreinforced,masonry_un,un,sheathing_insulate,brick_veneer,metal,yes,25.0,5.0,30.0,30.0,5.0,25.0,30.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,metal_deck,corrugated_metal,3,0.1,0.8,un,yes,reinforced_masonry,wind,0.0,0.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.74138738,-88.63720514,19.0,yes,business,2.0,1920.0,405.0,row_end,right_on_street,5.0,2.5,n,10.86,42.11,0.2,flat,0.0,steel_frame_masonry_shear_wall,wall_diaphragm_steel,roof_diaphragm_steel,yes,single_leaf,masonry_block_reinforced,concrete_un,un,metal_panes,brick_veneer,un,yes,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel,welded_connection,metal_deck,corrugated_metal,3,un,0.2,un,no,un,wind,3.0,60.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,yes,business
Mayfield,3,36.4832,37.6077,-89.135,-86.5064,36.74078474,-88.63650877,19.0,yes,business,2.0,1990.0,150.0,row_middle,right_on_street,5.5,2.75,s,39.44,33.91,0.2,flat,0.0,wood_frame,wall_diaphragm_concrete,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,un,un,wooden_planks,brick_veneer,un,yes,35.0,30.0,10.0,15.0,30.0,35.0,15.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,toe_nails,un,un,1,un,0.3,un,no,un,wind,1.0,10.0,2,yes,un,16.666666666666668,not_applicable,educational,educational,educational,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,yes,educational
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.74188576,-88.63676593,6.0,yes,business,2.0,1920.0,580.0,row_end,right_on_street,5.5,2.75,s,18.99,30.31,0.2,flat,0.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,yes,double_leaf,solid_brick_wythe,masonry_un,un,un,brick_veneer,un,yes,10.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,un,un,1,un,0.2,un,no,un,wind,1.0,25.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.742415,-88.636757,6.0,yes,business,1.0,1920.0,107.0,isolated,recessed,5.0,5.0,n,23.67,12.66,0.2,hip,30.0,masonry_un,wall_diaphragm_wood,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,concrete_un,un,wooden_sheathing_cont,brick_veneer,vinyl,yes,30.0,25.0,5.0,20.0,5.0,20.0,25.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,dimensional_lumber,asphalt,3,0.3,0,un,no,un,"wind, tree_fall",2.0,30.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,3,36.4832,37.6077,-89.135,-86.5064,36.74108969,-88.63597032,6.0,yes,business,3.0,1900.0,2375.0,row_middle,right_on_street,8.0,2.67,e,10.92,40.06,0.2,flat,0.0,masonry_un,wall_diaphragm_concrete,un,no,double_leaf,solid_brick_wythe,concrete_un,un,wooden_planks,un,not_applicable,no,25.0,25.0,10.0,0.0,0.0,10.0,25.0,25.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,dimensional_lumber,un,1,un,0.3,un,no,un,wind,1.0,10.0,2,no,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,3,36.4832,37.6077,-89.135,-86.5064,36.74146905,-88.63608029,19.0,yes,business,3.0,1900.0,550.0,row_middle,right_on_street,8.0,2.67,e,6.77,30.83,0.2,flat,0.0,masonry_un,un,un,no,double_leaf,masonry_block_unreinforced,concrete_un,un,un,brick_veneer,not_applicable,no,25.0,15.0,0.0,10.0,10.0,0.0,25.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,un,un,1,0,0.3,un,no,un,wind,1.0,5.0,2,no,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,3,36.4832,37.6077,-89.135,-86.5064,36.74123208,-88.63604207,19.0,yes,business,3.0,1900.0,279.0,row_end,right_on_street,8.0,2.67,e,14.11,37.24,0.2,flat,0.0,masonry_un,un,un,no,double_leaf,solid_brick_wythe,concrete_un,un,wooden_planks,brick_veneer,not_applicable,no,25.0,15.0,0.0,10.0,10.0,0.0,25.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,dimensional_lumber,un,1,un,0.3,un,no,un,wind,1.0,10.0,2,no,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.74152317,-88.63696877,19.0,yes,business,2.0,1900.0,265.0,row_end,right_on_street,7.0,3.5,w,7.53,37.04,0.2,flat,0.0,masonry_un,wall_diaphragm_wood,roof_diaphragm_wood,no,single_leaf,masonry_block_unreinforced,un,un,un,brick_veneer,un,yes,20.0,20.0,30.0,30.0,30.0,30.0,20.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,un,1,0.6,0.2,un,no,un,wind,3.0,50.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Mayfield,4,36.4832,37.6077,-89.135,-86.5064,36.73989597,-88.63660567,14.0,yes,assembly,3.0,1900.0,600.0,isolated,recessed,7.0,2.33,s,12.91,28.44,0.21,gable,30.0,steel_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,double_leaf,steel_cold_formed,un,un,wooden_sheathing_cont,brick_veneer,not_applicable,yes,20.0,20.0,40.0,40.0,20.0,20.0,40.0,40.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_deck,un,plywood,asphalt,3,2,0,un,yes,reinforced_masonry,wind,2.0,25.0,2,no,un,16.666666666666668,not_applicable,government,government,government,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,yes,government
Mayfield,3,36.4832,37.6077,-89.135,-86.5064,36.74202466,-88.63511469,6.0,yes,business,2.0,1900.0,640.0,isolated,recessed,6.5,3.25,s,22.0,38.0,0.35,complex,30.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,single_leaf,wood_frame,concrete_piers,un,sheathing_insulate,brick_veneer,un,yes,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,yes,yes,yes,yes,plywood,plywood,plywood,plywood,no,no,no,no,no,no,no,no,wooden_trusses,un,plywood,asphalt,3,0.6,0,un,no,un,wind,1.0,5.0,2,yes,un,16.666666666666668,not_applicable,business,business,business,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,yes,business
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.991256,-86.4435,13.0,yes,religious,3.0,1896.0,1295.0,isolated,recessed,10.6,5.0,s,55.5,26.0,un,complex,45.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,single_leaf,masonry_block_unreinforced,stone,un,un,stone_ot,not_applicable,no,30.0,35.0,15.0,30.0,35.0,30.0,15.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,un,un,asphalt,3,0,1,un,yes,building_addition,wind,0.0,0.0,3,yes,un,16.666666666666668,1979,religious,religious,religious,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,yes,religious
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.990736,-86.444253,19.0,yes,residential,2.0,1844.0,293.0,isolated,recessed,7.4,2.7,s,20.0,14.3,un,gable,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,single_leaf,solid_brick_wythe,stone,un,un,brick,vinyl,yes,33.0,50.0,20.0,40.0,50.0,33.0,20.0,40.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.33,0,un,yes,building_addition,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.990308,-86.444833,19.0,yes,residential,2.0,1889.0,195.0,isolated,recessed,8.0,2.7,s,19.0,12.5,un,mansard,45.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,single_leaf,solid_brick_wythe,un,un,un,brick,wood,yes,30.0,19.49742268041237,10.0,10.0,22.19406392694064,30.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,un,1,0.2,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.990233,-86.444969,19.0,yes,residential,2.0,1890.0,192.0,isolated,recessed,8.0,2.7,s,20.0,10.5,un,gable-hip_combo,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,single_leaf,solid_brick_wythe,stone,un,un,brick,wood,yes,40.0,15.0,10.0,10.0,15.0,40.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.2,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.990014,-86.445342,13.0,yes,religious,1.5,1912.0,490.0,isolated,recessed,9.5,5.0,s,39.0,12.0,un,gable,45.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,single_leaf,masonry_block_unreinforced,stone,un,un,stone_ot,not_applicable,no,33.0,7.0,10.0,10.0,7.0,33.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,standing_seam_metal,3,0,0,un,yes,building_addition,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,religious,religious,religious,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,yes,religious
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989528,-86.446019,19.0,yes,residential,2.0,1896.0,188.0,isolated,recessed,8.5,2.7,s,20.0,10.5,un,hip,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,un,yes,30.0,19.49742268041237,20.0,25.0,22.19406392694064,30.0,20.0,25.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989369,-86.446411,19.0,yes,residential,2.0,1880.0,307.0,isolated,recessed,7.4,2.7,s,19.5,15.0,un,complex,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,un,yes,40.0,19.49742268041237,15.592827004219409,15.0,22.19406392694064,40.0,18.54185022026432,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,standing_seam_metal,2,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989197,-86.44665,19.0,yes,residential,2.5,1885.0,280.0,isolated,recessed,9.5,3.0,s,24.0,14.5,un,complex,45.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,wood,yes,40.0,19.49742268041237,7.0,15.564935064935066,22.19406392694064,40.0,7.0,18.67234042553191,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,2,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989067,-86.446806,19.0,yes,residential,2.0,1896.0,222.0,isolated,recessed,6.0,2.7,s,19.0,12.0,un,hip,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,un,yes,25.0,10.0,15.592827004219409,25.0,10.0,25.0,18.54185022026432,25.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,standing_seam_metal,3,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988819,-86.447133,4.0,yes,residential,2.5,1900.0,290.0,isolated,recessed,9.5,2.8,s,28.0,9.5,un,complex,45.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,stone,un,un,un,wood,yes,35.0,19.49742268041237,10.0,20.0,22.19406392694064,35.0,10.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,yes,no,no,no,yes,no,wooden_rafters,un,un,asphalt,3,0.3,0,un,un,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988669,-86.447386,4.0,yes,residential,2.0,1895.0,205.0,isolated,recessed,6.4,2.7,s,22.5,10.5,un,complex,45.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,un,un,un,weatherboard,un,yes,15.0,10.0,20.0,10.0,10.0,15.0,20.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,un,asphalt,3,0.33,0,un,un,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988583,-86.447581,19.0,yes,residential,2.5,1880.0,263.0,isolated,recessed,8.9,3.3,s,25.0,12.0,0.4,complex,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,un,un,un,brick,not_applicable,no,40.0,19.49742268041237,10.0,15.0,22.19406392694064,40.0,10.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,un,asphalt,3,0.15,0,un,un,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988447,-86.447781,4.0,yes,business,2.0,1889.0,257.0,isolated,recessed,7.0,2.8,s,25.5,11.0,0.22,complex,45.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,un,un,un,weatherboard,wood,yes,30.0,10.0,7.0,10.0,10.0,30.0,7.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,un,asphalt,3,0.15,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,business,business,business,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,business
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.987664,-86.448925,4.0,yes,residential,2.0,1890.0,324.0,isolated,recessed,7.0,2.8,s,24.5,15.0,un,hip,30.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,double_leaf,wood_frame,stone,un,un,wood_ot,un,yes,40.0,25.0,20.0,20.0,25.0,40.0,20.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,un,asphalt,3,0.4,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.987453,-86.449211,4.0,yes,residential,2.0,1895.0,295.0,isolated,recessed,5.3,2.7,s,27.5,13.0,un,gable-hip_combo,45.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,stone,un,un,vinyl_panel,un,yes,20.0,50.0,10.0,10.0,50.0,20.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.15,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.987347,-86.449444,19.0,yes,residential,2.0,1880.0,330.0,isolated,recessed,6.8,2.8,s,20.5,16.0,un,hip,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,wood,yes,25.0,7.0,10.0,10.0,7.0,25.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989292,-86.447917,4.0,yes,residential,2.5,1876.0,313.0,isolated,recessed,9.5,3.0,n,20.0,20.0,0.2,hip,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,un,solid_brick_wythe,stone,un,un,wood_plank,wood,yes,40.0,30.0,20.0,20.0,40.0,30.0,20.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.4,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.989192,-86.448133,4.0,yes,residential,1.5,1905.0,250.0,isolated,recessed,5.8,2.7,n,20.0,12.0,0.2,gable-hip_combo,45.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,stone,un,wooden_sheathing_cont,vinyl_panel,not_applicable,no,30.0,40.0,15.0,15.0,30.0,40.0,15.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,reisdential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988967,-86.448531,4.0,yes,residential,2.0,1895.0,288.0,isolated,recessed,7.0,2.7,n,21.5,15.5,0.2,hip,30.0,wooden_light_frame,wall_diaphragm_wood,roof_diaphragm_wood,no,not_applicable,wood_frame,concrete_un,un,un,un,un,yes,20.0,40.0,15.0,40.0,20.0,40.0,40.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.3,0,2014,yes,building_addition,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
Bowling Green,subEF,36.9159,37.1157,-86.6185,-86.1509,36.988797,-86.448811,19.0,yes,residential,2.0,1890.0,280.0,isolated,recessed,8.5,2.8,n,20.5,13.5,un,gable-hip_combo,30.0,masonry_un,wall_diaphragm_masonry,roof_diaphragm_wood,no,double_leaf,solid_brick_wythe,stone,un,un,brick,un,yes,40.0,15.0,10.0,15.0,40.0,15.0,15.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,un,dimensional_lumber,asphalt,3,0.3,0,un,no,un,wind,0.0,0.0,2,yes,un,16.666666666666668,1979,residential,residential,residential,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes,residential
